PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Pressure,AQI
96.38338397335217,179.10776581955585,75.00560433718499,12.951870506668001,1.8134509425463974,40.093722123375265,24.829444302351448,51.44776194164239,2.1337969950714677,991.0090006408932,150.58583216654193
127.07665150615703,204.48031275814824,80.9760042836836,28.376841802548707,1.7601592637476207,49.75760720467366,28.475389145304188,53.97105107359502,1.3029477887758896,1015.3779835293755,162.18821311496862
85.72611429349729,157.17896117845163,80.70601375029042,11.191201524603752,1.8762690491849185,62.48804972936395,26.54835210411112,50.45272905107262,4.51161522565749,1009.9441404907856,113.98012738125692
77.61908316602523,119.38352734885734,55.12527835172955,25.039569468628088,1.0600799472637723,84.72510011079473,33.009478243032206,69.85197576425915,3.779198948353904,1005.4884603620172,102.50936345606422
137.034920357917,230.10453839258236,89.46598759520657,41.129317462095955,1.7028035857455868,53.28485626960741,26.60605913078911,44.40424010647037,1.0719985447778009,1000.2705170234206,182.92027353574753
82.19599665103446,131.50665598301737,62.58413413390458,15.886848494353002,0.933838747390155,76.4868935037152,35.05830206853324,57.82207257863351,1.7839921687002402,996.2411398711429,84.92219329268312
106.94116590584508,153.52661244696017,63.8350241721751,2.29259198224214,2.1160501587596587,75.87238854331056,28.771396131689006,32.71451265718573,3.018501088637161,1009.7911416565445,138.939946971143
100.44908016049163,173.81323985257768,49.93154036898005,14.669306153300411,1.660250855080374,52.79803122876243,26.751981452025845,68.60632031192135,0.5132565970408973,1020.9075276818029,144.7610325607092
136.95989931110654,168.12362719652984,134.98577008479572,33.29018899164721,1.8099886083882013,64.74763185977478,23.733473688274184,57.49677711865606,3.010909691100451,1009.6253318139283,182.548739215472
68.86127743004243,82.9509513078364,37.688800347181385,19.68796758780705,1.388591003378883,55.1075930545491,31.26602255147675,42.679148841022204,2.7725880390369717,996.9379071512574,116.1423730984493
166.03941018641515,292.3853997827551,76.07079180587591,28.916038011770052,2.414395968516428,75.51529327849937,34.4760920111309,81.28414104461088,0.7356018659274987,1009.8009338163072,231.49450359429176
57.381405129609135,123.57630692161563,54.67187789457679,21.95511546319181,1.4301087293992072,71.85466767841805,31.366606282684373,45.38499652422591,6.259456277181447,1007.5732563020262,109.69965843757223
111.34935826947437,206.8834325988024,74.4035716036386,24.237550506324297,1.1992340910487145,34.66334375405165,41.19415833207212,76.95415535042324,1.6205579179626177,1014.9123490085939,184.434875049683
103.30684890355496,127.69326189629894,29.368293316341557,29.138623368035688,1.4233421597640958,59.64289582648484,37.14893726235209,54.48438764018293,1.5030196472963193,1012.8538654192938,131.63229180081706
53.74236422158503,89.57573634416124,70.25102026380674,20.804473119766087,0.7792780246733141,90.36662977510304,28.462361176414923,89.02357066843139,4.022958953987365,985.0,81.79925880476581
117.21826533269773,134.62383454315844,68.39335501594314,33.2397954618194,1.1631985148902224,52.36038015154356,28.409862830964652,76.24325808389219,4.5537288227663515,1012.3619376354277,151.11156572374082
72.4715771201035,137.8772492610299,22.838932323653566,18.566957925662454,1.3847407266361658,67.26114437210295,32.348483597426764,49.879281936889576,0.9278999760271208,999.9721647239674,93.10060411217744
41.554930113220756,112.30529606442731,66.4193214097962,19.228666825538127,0.6810600224078095,71.50142467024696,25.809904097871573,51.243761716845405,1.9725035832408744,996.6261700684104,75.87005336730546
126.53552913453981,186.68636626472053,90.58287740044676,19.727246911458494,1.9533341508611184,36.21794548427401,35.83144153266243,74.08287807836464,0.35230550937475097,1006.4922127170115,158.49335504023082
30.35481279851535,56.19378430098931,2.0,5.830891043349794,1.2042007371645873,71.76435806196203,31.80800260921792,61.0643280393475,3.872711129667057,1011.2877688722401,51.57718320480931
47.499114013706645,72.81874397977396,83.80417231261109,26.354034804996584,0.7316784452075777,36.11103814228021,31.282294554292665,62.45986239467952,2.154669715327911,994.8741231177054,68.30337204764767
85.08171665761483,139.685106309475,72.7567067050815,18.939443409495283,1.1656923542270894,46.932228752165685,33.434768338854084,84.08358292658147,0.5901063057644602,1013.6366113364604,108.8816499079631
136.40490456146313,156.62031063535775,79.12730416203225,29.807633074274605,1.9165248971685565,73.4506210499784,38.614149416845294,53.769666899450655,1.1986277053756234,1014.1067107802528,169.65347886954794
121.76604659825144,156.31738346664855,112.55019110975763,22.601845707081292,1.9580043974248698,61.68032949769033,30.854776760937526,66.36940658263181,0.8562236980215694,1008.375809570396,158.56330030549503
95.40994270319538,177.13688676928095,64.91691881217893,13.75706791702373,1.2532410561108072,51.88660404430688,29.43479814564308,79.31941690478459,1.1421195333387504,1001.0590109581836,107.64722361866725
22.797330441321865,35.41358449714231,27.55672182099404,9.823542793617834,0.36582756601282973,71.21251194710763,37.54359811661289,77.136762325784,0.39093027203673353,1000.1649759664857,17.966450282392895
55.53822847160934,98.66373992043721,26.484699911674483,25.152539558734833,1.1807560592196535,59.47528126267889,34.83775207995568,62.605809987189915,5.32750892311804,1016.2074570526419,65.79431377078568
64.44125693938373,105.51637154275691,61.54482660539964,19.174871426961438,1.1179549142321137,60.0711124871823,28.395100798081387,60.66641178721012,0.9592462062932222,995.9102185080328,82.05888087391027
40.09461235338299,45.00400807162961,47.957649742121845,1.0,0.21995328248939072,73.61516449269183,30.0259322432951,38.91776806218603,2.2350856464330953,1016.5157636865534,56.505550741221626
17.807513849818164,17.662986606668433,26.380384729660957,7.414946009368942,0.15734221633054096,50.48277956015018,30.976904579693993,49.15632511002207,2.999972486636422,1006.6784067269565,29.467192733990707
87.76402204043222,113.97004467227231,37.744151071504426,31.790032986489564,1.6784772304419893,58.704933536749856,31.809064723024914,69.775388398621,4.557991102485479,1007.2333240028571,125.17127693317944
124.14609661581227,178.5906879612069,77.11398983126738,20.187156699097823,1.8402352301594505,49.44748476781527,23.217000745304432,62.93176716586646,2.291507268745979,994.3352983566934,168.27089703472456
60.98189109294703,105.8230166762695,43.69688134777272,1.0,0.7912337103560521,31.580587969759637,22.287576960992197,66.1239061784934,1.8219028303233853,1006.8262669589714,96.66229108272236
135.3457537954361,199.68580178033986,45.56873123959122,38.38588153883268,1.8315466312364879,37.60413608387772,25.56304988998773,80.5888041445109,2.361604857626322,1012.908684128091,174.88434849990006
27.42556796618839,73.22038973742686,2.0,15.750208234444948,0.5824159837946783,91.03367060985391,25.17630778494329,47.19015336406588,0.9232817564521115,997.3087192971841,45.854973003056294
38.25241442486311,78.78860616313528,49.34242096143264,11.030186860481171,0.8929623131683982,68.86482650854516,26.780879930137488,61.45729546651025,0.9902564169765882,1011.9890869380148,76.73348495796756
86.57360232127363,156.10013143082026,2.0,14.417490389896283,0.9493173791405862,34.2495223890731,33.173553210450024,67.83066445116826,1.789922801773055,1008.7120980294321,118.06642605100645
57.429066143116074,40.89977527523842,48.978342938433734,22.55030337550781,0.7289115090497784,32.67929594327932,29.15535421837631,54.43760093638226,0.2523868312007668,1002.8499550893415,74.91306628179771
117.9053235346249,196.734846229876,59.105319146735596,16.812771622345444,1.7331028211313462,53.548623915239496,30.98197302505094,86.47215670891126,1.303299229032184,1014.8373846919304,169.13400766902046
106.22237430903067,220.12097850748933,98.50623361106156,28.932736313211585,1.4997098465845056,84.60356765245422,23.87848294978869,78.62880202419721,1.5439430333092854,990.3819458481715,127.2601589921096
60.3229878505683,111.3337396747001,32.80863930390884,18.576320827862247,1.116840649865997,56.81251454547619,27.691788985395274,69.35199990633133,7.070721648513627,1010.7734459899497,82.23575160116006
29.646036133378175,62.96671622990807,47.82782161631758,12.514979739904181,0.29837558426063865,86.15430907060203,32.9362883087242,91.9134766899288,4.946859082165255,1020.9554812645863,45.08158534628968
55.580314002802396,96.21971614637744,33.08829527031629,14.83375612302105,1.0062459371014592,66.88832875451165,32.97476229088401,42.51657080584786,2.992445405662135,1019.5195451128053,91.679875113747
107.83203679062105,243.19522024827845,69.36812039293306,18.5401001211611,1.8168803463318206,64.8559452979764,26.37713085906046,64.88410578341477,3.9374303626087714,1011.1184537643081,177.09368459444823
120.77869716642535,169.66122605819956,90.77132699789269,29.85856462164517,1.821049002784425,31.294735059203724,30.80831193189777,70.49505453401092,0.9829831182091893,1005.5865537909532,141.24782872879462
57.604583170428455,109.90728402940552,32.3581695185783,6.989807323636741,0.9760329329855394,77.26704593786135,40.99423926741166,51.28167429809117,2.4074854825628775,1002.913579547619,97.6646699633644
17.716974761722316,10.0,50.88651075523514,1.0,0.4386327964991751,57.553865348137286,29.912010353721808,69.51071812726593,3.6179568038961327,1005.5765936487549,17.12089794361645
26.17155967999454,32.824345933300606,4.934754928335465,15.056108144739142,0.355345927967059,78.44193939059679,26.534065269287773,48.401262593181826,0.9907768222002095,1012.3504579833433,19.696062990224398
102.45930617718561,179.91754973115042,71.47150884369302,24.345023365799456,1.4615120260162802,42.14819583007511,29.1311880531892,75.3583597741138,0.6140064782910122,1001.5420495563246,137.58290576023202
59.633378747186214,83.00657999620476,67.90101350593011,17.99793466975648,1.280527008186336,63.416217955403525,30.460885537634166,80.8675215219336,2.7775587030813553,1014.0593905444031,83.12261776310052
60.6346228352725,135.43070324871368,61.786517570631,17.53798169717701,0.9478583473732388,66.48528334405556,29.244158096547253,69.08500101692492,0.6828684216127129,1025.0652841440267,75.5549817116884
37.77535794556802,80.4382646907865,82.91003299389087,8.968719926767779,0.48085329800971377,59.20537166598896,29.84322649661749,37.20803277402581,3.182947724635618,1007.5049341189808,74.1964151080169
37.22787384097714,71.64632025982121,15.6665602956732,17.767206496001457,0.5736727139003791,69.30358356827266,22.7827660153158,50.49809718250948,4.506980999896232,997.2448415737335,61.437793891243146
133.96311457413023,299.2984634917727,43.80467027464391,22.7111087348593,1.9077699492085454,49.48780348060443,25.186847624570245,73.47065004819741,1.0184176951718713,997.2420420294687,197.84088918316723
104.73598764524938,193.69341194067863,40.272816727984235,15.671410030908497,1.4134533524477808,44.93804543363702,29.253323814642513,65.31797965268548,1.087091438712039,1014.2125244136926,132.8094348054639
50.34202015231255,68.93711265250764,57.164973232251576,10.545911920234307,0.9754300625935357,89.87133927810636,29.173660149887816,24.58996073461268,4.420397024779498,1007.5220305683165,71.1993529183263
82.5399237775323,144.62881219712287,67.591039056624,33.06990844351053,1.3711900255176452,77.27795769230337,27.1690536257,83.6424557580236,2.3004762462165704,1015.0146471685124,116.85254275946133
91.94215520998671,160.75545613233012,61.930386335679415,4.153249968834942,1.5755516576210025,43.94906217233388,29.114932069617815,67.04984759380748,4.0390043938001785,1003.7309260067252,146.7710592090051
202.55822129119298,337.71983614091045,81.0772733533586,35.30529138930955,3.036588523560574,59.02733979740759,30.305074277071025,52.713880039999324,1.8400850309130616,1014.6449883803186,224.7151696755541
34.840539057980855,27.15897108232874,52.849924909317906,1.0,0.9170511497888605,48.84453749074078,34.447067282622626,79.92433396349996,1.9457007249947067,1006.7336066124022,39.8977097076086
91.17488155866654,153.0760807788038,28.411077260136434,17.075119080456197,1.1105388126670086,36.38168588938484,29.503941323869746,54.83689980639652,2.2573829501247182,1002.1399675574085,116.00048434941783
133.5582169671498,191.06687025484635,107.0749371946399,19.557966154824477,1.6268149919617296,72.92391258780958,31.995516026491266,54.67321823593678,6.169020201575243,1004.792012169581,158.41337599381177
188.6613774465077,271.68739413440005,174.3335804294251,12.9591389201419,2.494993660243136,19.233296542626086,27.291998492830395,70.37528976521054,3.8320321230496193,998.4235651566141,244.27355227768632
48.51260152691729,64.16458213355713,48.991949351401544,15.933812906700178,0.7193573790131538,77.80239832222436,32.86047861799241,91.71557688863442,1.2684131020884595,1023.9148764686529,65.16312608787975
59.10536382003863,85.0534726367282,59.17511711046096,11.052339160867069,0.6746826841002279,55.722569268081855,31.878651488061784,89.3538076695933,2.532644120881098,1007.2289454915322,72.33581577977554
118.59143591359594,159.37147918481725,59.04465193872918,4.4373215691415595,1.5626742824199027,51.704846271462806,34.329085015899096,70.3956724835616,1.7440291111855306,1013.1561127094576,145.36702875370253
22.471961921870793,55.25057407316298,2.0,16.413180156818513,0.4010353096576898,70.57776499946955,33.56730231222244,71.9357848827548,1.5029982626562792,1003.7050469370336,42.93172267129624
96.9352933940268,204.2125943783303,46.5528979515565,30.112284631194697,1.2452615857880203,67.7067551443744,32.94367811440573,76.87248398127238,3.122394058439115,999.5845774241615,131.92012721274205
245.90648986772592,340.2485956643219,101.33553941300795,48.42977352249969,3.12193050687396,30.453303627661576,29.5079129567111,46.14524486945976,2.700240700318036,1006.1289559126565,291.2406789523055
103.41686169422502,124.05038088661017,28.362473352025866,22.28167492851877,1.785615052910283,69.64571202196313,31.22469613522234,74.66222505727974,1.0285961247713684,1016.8095402670336,121.76436585758711
10.152841142408203,17.690689156226146,65.62777706397492,8.586806045705908,0.4216436040212082,66.22844239306136,35.31754464225763,53.988897977847074,2.261470303743503,1003.8341456688137,30.045187209581844
41.968717705180836,68.66220157972452,43.70748591797571,22.661499091788073,1.3715768814760374,39.033516311960845,26.739627152986028,69.77717100194872,1.4667652599583276,1001.0357442181647,47.94795923469019
49.61664900541524,80.20977592340333,49.81968156778645,26.413066563370617,0.8880268345698953,57.972927375131476,26.857961106515674,61.58798558588994,2.9885904258529385,1009.2437139549531,79.15020434669141
152.34533756085256,194.24107436629205,78.8298427724774,34.349990130307305,2.0056276072459176,77.67539527519246,30.90715698975181,72.51812490671321,1.4157033956258183,1011.992180805742,179.1769730728928
70.18220793239357,124.39847519831443,45.2602165084912,7.889564134048819,1.0932197158524393,89.56412973383105,32.076398451327265,66.7715519750969,1.954544118089498,1021.1427853508254,110.78614358577578
17.974335281160865,10.0,50.20221793250572,10.767679059458679,0.5298150179848153,76.47432541446332,25.879467503679976,20.0,1.5355952456733581,1010.8300038269799,39.276267044197866
75.6317632049465,122.04655062787894,51.225865474845534,19.59194073892501,1.266394647752124,37.523276156573615,29.626187182933457,67.68337567557771,0.45930410609247274,1013.1519414282499,118.0984464256791
85.86716370264736,191.16529143053188,69.90757211680963,2.8271238929798486,1.7995837958965242,66.9615511479942,29.530006128856076,74.63229428448894,5.973870733173328,1013.7542018953626,118.52272735263006
54.29348419930222,52.94834353246946,37.5319604435606,17.270103380882457,0.6901916941472346,75.9720175335213,18.923599421982647,71.6889252250768,2.2435252911550876,998.7758769445389,62.004071813226105
36.728795495841766,51.09458743559837,25.974135704827614,29.591390067336125,0.9055070604945351,75.12444006006966,28.902030053706202,63.46121080687131,6.107180158931621,1000.2933434362436,39.18712730904688
261.6335022058765,417.76876280567336,100.56222185259787,43.5155095911115,3.441539675874049,58.19849701991241,29.213410835757667,89.6324253789561,2.3173181965403438,999.3288296831548,316.2363828393654
133.82130577305927,242.88538609736682,28.775861038698466,34.84586134430116,1.4630812336340568,60.83303096461081,29.198535285884905,69.67059693682492,3.508938546784949,997.3428339544669,183.20066530482308
141.2076786426308,288.2883575869338,75.00440786252382,25.408239278145338,2.1371668392352605,52.39996360963975,37.07957137288634,71.5650995028966,1.3375456959470988,1014.3636789989632,213.63587543824968
70.28346867609861,124.64553206623602,51.03997820407519,14.84826964926126,1.4103075143141597,48.42670757963978,23.921008507455625,80.66737841075853,1.3646483649542203,1010.3204007333101,87.3603208581832
47.91925221401734,43.7997839294568,7.41041257858803,15.800481386329885,0.6107369256238507,27.003620489851677,25.876887143976937,70.43889499544898,2.153839988992946,1008.6359685047316,49.83618592552393
56.20821234090188,77.29472375386905,42.43182392754002,7.218372297032764,0.9222650811178299,66.61689481356817,16.93902100840333,51.52973369878695,6.072212311941861,987.2582678767818,74.0093214671912
27.364625246303085,68.03000642919363,31.65789543559894,2.573553531681262,0.1470369374537111,66.15978116603515,27.595416669129296,28.424938793305664,1.0595654688756233,1024.443814868949,50.83160669048527
200.2361709806377,263.14419718787315,54.20607678980249,41.158776975031444,2.338132436846568,59.01747149239568,28.021782229369997,57.84318646972878,0.35083018609745736,1000.8458239667716,211.0654907113635
72.22895564199088,149.79705819811326,27.624913551908364,26.64621341997105,1.3787548621082035,35.14589706936863,27.45011411832872,76.41418288821674,4.353588479734196,1024.4145020475116,85.20810222124058
173.66375414564246,332.85913860934187,106.33028670892583,19.910799972778292,2.217360923245851,62.71720007601969,35.5383866974188,59.703555028732914,3.6544648925208865,996.4060681547895,239.4749314223149
58.155994585907024,75.92838395274622,53.84666579855176,21.72270978673976,0.6706711912963745,97.32933213630142,34.303087611684816,77.01767558422594,1.6038110480547105,1001.5007907315477,52.94523625834766
104.36133358265873,212.55599087681367,36.12072720220241,18.82768022507088,1.5597010941065124,58.06319566738971,30.38928362133652,67.23092263880409,7.598339743578545,990.377204939923,136.4334476784431
88.97444959567031,114.00955584843877,61.99970358054502,20.39540254740388,1.1870902872902878,56.77206828662864,28.14693473230069,84.32099105393277,7.806993766130854,1010.8969998075415,114.7937556792903
24.995917522674233,38.45221147733789,54.808343519215214,13.681259218201415,0.43224559582820676,68.56236900772868,35.13094834053432,60.57174939319008,0.4264877764120132,999.1899454335102,48.43659081829908
215.34100211524853,345.9343973580059,134.3302749266343,40.79572399882437,3.0189235318017085,84.3547862755662,29.90121070082074,72.01422239851532,1.312398910290951,999.4159987672132,276.99563592090095
59.40520258811426,64.37725096393591,42.35019648930305,14.79036992547922,0.6724290913237845,41.82192408235282,25.908649805407713,72.58827596803039,2.142562037044253,997.0198862626048,69.58915539789164
32.252533386829114,73.26807224489492,20.81423219096579,22.15159996883498,0.4106890974714913,66.07752213014396,21.41875661257724,87.52402808946789,2.9329542150166312,1014.218840501903,60.232165711841944
119.18028214786233,200.3197096024634,55.89751485817544,23.776936575822877,1.718683383811565,41.071743826813425,27.793427530521587,39.40044040498583,2.6367603763981236,1013.6917092125403,159.17723853956818
78.25386589438445,156.97086844578942,64.90973422521444,21.38393808708239,1.4313988384196648,48.89360575323934,33.77321808586304,58.12387588170264,2.237423667968895,1022.4962711286303,108.75160741196251
98.45561608974917,185.91178114845525,67.18262656895932,12.148573198471928,1.7410074684494525,56.230925170945156,41.38269344771545,77.72774158082755,0.9265716280088627,1002.5143470314163,139.228965205255
